Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
0.110901,0.0152588,0.0274658,9.8114,-0.00305176,-0.00610352,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.128396,0.0183105,0.0305176,9.8114,0,-0.00305176,-0.00610352,0.000305176,-0.26001,-0.130005,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.132127,0.0183105,0.0305176,9.8114,0,-0.00305176,-0.00610352,0.000305176,-0.26001,-0.130005,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.13948,0.0152588,0.0305176,9.81445,0,-0.00610352,-0.00610352,0.000305176,-0.26001,-0.130005,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.147742,0.0152588,0.0305176,9.81445,0,-0.00915527,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.15179,0.0152588,0.0305176,9.81445,0,-0.00915527,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.160198,0.012207,0.0305176,9.81445,-0.00305176,-0.00305176,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.165977,0.012207,0.0305176,9.81445,-0.00305176,-0.00305176,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.172003,0.012207,0.0274658,9.81445,0,-0.00610352,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.181708,0.00915527,0.0274658,9.81445,-0.00305176,-0.00610352,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.187767,0.00915527,0.0244141,9.8175,0,-0.00610352,-0.00305176,0.000305176,-0.26001,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.193003,0.00915527,0.0244141,9.8175,-0.00305176,-0.00305176,-0.00305176,0.000305176,-0.26001,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.199965,0.00915527,0.0244141,9.8175,-0.00305176,-0.00305176,0,0.000305176,-0.26001,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.206124,0.00915527,0.0213623,9.8175,-0.00305176,-0.00610352,0,0.000305176,-0.26001,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.229405,0.00610352,0.0213623,9.82056,-0.00305176,-0.00305176,-0.00610352,0.000305176,0.129089,0.129089,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.239775,0.00915527,0.0213623,9.8175,0,-0.00610352,-0.00610352,0.000305176,0.129089,0.129089,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.258756,0.012207,0.0244141,9.81445,0,-0.00915527,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.268436,0.0152588,0.0244141,9.81445,-0.00305176,-0.00610352,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.2781,0.0152588,0.0244141,9.81445,-0.00305176,-0.00610352,-0.00610352,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.28553,0.0183105,0.0274658,9.81445,-0.00305176,-0.00610352,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.289352,0.0183105,0.0274658,9.8114,-0.00305176,-0.00610352,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.301445,0.0183105,0.0274658,9.8114,-0.00305176,-0.00915527,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.324764,0.0152588,0.0244141,9.8114,0,-0.00610352,-0.00305176,0.000305176,0,-0.130005,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.334656,0.0152588,0.0244141,9.8114,-0.00305176,-0.00305176,-0.00305176,0.000305176,0.129089,0.259094,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.347538,0.012207,0.0244141,9.8114,0,-0.00305176,0,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.351301,0.012207,0.0244141,9.8114,0,-0.00610352,-0.00610352,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.359421,0.012207,0.0213623,9.8114,-0.00305176,-0.00305176,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.363238,0.012207,0.0213623,9.8114,-0.00305176,-0.00305176,-0.00305176,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.370393,0.012207,0.0213623,9.8114,-0.00305176,-0.00610352,0,0.000305176,0,0,3.76587,0.00457764,0.00457764,0.00457764,0.00457764,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
