Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
2.10407,6.56433,-6.08826,4.17175,0.00305176,-0.00305176,0,1.1972,0,0,3.87878,258.994,110.999,259.996,167.999,-0.622559,-0.671387,-0.708008,-0.00305176,-0.00610352,0.149536,0.738525,-0.00305176,0,13.205,nan,nan,0,2
2.11497,0.088501,-0.0183105,9.79309,0,-0.00305176,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.12773,0.0854492,-0.0152588,9.79309,0,0,0,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.13515,0.0854492,-0.0152588,9.79309,0,-0.00305176,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.14164,0.0854492,-0.0152588,9.79614,0,0,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.14981,0.0854492,-0.0152588,9.79614,0,0,0,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.15446,0.0854492,-0.012207,9.79614,0,0,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.16873,0.0854492,-0.012207,9.79309,0,-0.00305176,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.18318,0.0854492,-0.012207,9.79309,0,-0.00305176,-0.00305176,0.000305176,0,0.129089,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.19407,0.0854492,-0.012207,9.79309,0,-0.00305176,-0.00305176,0.000305176,0,0.129089,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.20289,0.0854492,-0.012207,9.79309,0,-0.00305176,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.20744,0.0854492,-0.012207,9.79309,0.00305176,-0.00305176,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.22245,0.088501,-0.012207,9.79309,0,-0.00305176,0,0.000305176,0,0,3.87268,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.23101,0.088501,-0.012207,9.79309,0,-0.00610352,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.23517,0.088501,-0.012207,9.79614,0,-0.00610352,0,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.24103,0.088501,-0.012207,9.79614,0,-0.00305176,-0.00305176,0.000305176,0,0,3.87268,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.24563,0.088501,-0.012207,9.79614,0,-0.00305176,-0.00305176,0.000305176,0,0,3.87268,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.25575,0.088501,-0.012207,9.79614,0,-0.00305176,-0.00305176,0.000305176,0,0,3.87268,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.26414,0.088501,-0.012207,9.79919,0,-0.00305176,0,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.26894,0.088501,-0.012207,9.79919,0,-0.00305176,0,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.27551,0.088501,-0.012207,9.79919,0,-0.00305176,-0.00305176,0.000305176,0,0,3.87268,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.28626,0.0854492,-0.0152588,9.79919,0,0.00305176,-0.00305176,0.000305176,0,0,3.87268,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.29494,0.0854492,-0.0152588,9.80225,-0.00305176,0.00305176,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.30423,0.0854492,-0.0152588,9.79919,-0.00305176,0,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.32247,0.0854492,-0.0183105,9.79919,0.00305176,-0.00305176,0,0.000305176,0,-0.130005,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.33684,0.0854492,-0.0183105,9.79919,0.00305176,-0.00305176,-0.00305176,0.000305176,0,-0.130005,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.34357,0.0854492,-0.0183105,9.79919,0.00305176,0,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.34745,0.0854492,-0.0183105,9.79614,0.00305176,0,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.37352,0.088501,-0.0213623,9.79614,0,0,0,0.000305176,0,0.129089,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.38601,0.088501,-0.0213623,9.79614,0.00305176,-0.00610352,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.39272,0.088501,-0.0213623,9.79614,0.00305176,-0.00305176,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.39696,0.088501,-0.0213623,9.79614,0,0,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.41637,0.088501,-0.0183105,9.79614,0,-0.00305176,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.43655,0.088501,-0.0183105,9.79614,0,-0.00305176,0,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.44344,0.0915527,-0.0183105,9.79919,0,-0.00305176,0,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.45226,0.0915527,-0.0152588,9.79919,0,0,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.45601,0.0915527,-0.0152588,9.79919,0,0,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.46034,0.0915527,-0.0152588,9.79919,0,-0.00305176,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.00915527,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.47258,0.0915527,-0.0152588,9.79919,0.00305176,-0.00610352,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.48263,0.0915527,-0.0152588,9.79614,0.00305176,-0.00305176,-0.00305176,0.000305176,0,0,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.49827,0.0915527,-0.0152588,9.79614,0,-0.00305176,-0.00305176,0.000305176,0,-0.130005,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.50227,0.0915527,-0.012207,9.79614,0.00305176,0,-0.00305176,0.000305176,0,-0.130005,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.51325,0.0915527,-0.012207,9.79309,0,0,-0.00610352,0.000305176,0,-0.130005,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.52167,0.0915527,-0.012207,9.79309,0,-0.00305176,0,0.000305176,0,0.129089,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
2.53007,0.0915527,-0.012207,9.79309,-0.00305176,-0.00305176,0,0.000305176,0,0.129089,3.87878,230.997,141.998,230.997,141.998,-0.00305176,-0.012207,-0.509644,0,0,0,0,0,0,11.8073,nan,nan,0,0
